0;0;0;0;land;false;unknown;0
1;1;1;1;land;true;mountain;3
2;1;2;1;land;true;mountain;3
3;1;3;1;land;false;hills;3
4;1;4;1;land;true;mountain;3
5;1;5;1;land;true;mountain;3
6;1;6;1;land;true;mountain;3
7;1;7;1;land;true;mountain;3
8;1;8;1;land;true;mountain;3
9;1;9;1;land;true;mountain;3
10;1;10;1;land;true;mountain;3
11;1;11;1;land;true;mountain;3
12;1;12;1;land;true;mountain;3
13;1;13;1;land;false;mountain;3
14;1;14;1;land;true;mountain;3
15;1;15;1;land;true;mountain;3
16;1;16;1;land;false;mountain;3
17;1;17;1;land;false;mountain;3
18;1;18;1;land;false;mountain;3
19;1;19;1;land;true;mountain;3
20;1;20;1;land;true;mountain;3
21;1;21;1;land;true;mountain;3
22;1;22;1;land;true;mountain;3
23;1;23;1;land;true;mountain;3
24;1;24;1;land;false;mountain;3
25;1;25;1;land;false;mountain;3
26;1;26;1;land;false;mountain;3
27;1;27;1;land;false;mountain;3
28;1;28;1;land;false;mountain;3
29;1;29;1;land;true;mountain;3
30;1;30;1;land;true;mountain;3
31;1;31;1;land;true;mountain;3
32;1;32;1;land;true;mountain;3
33;1;33;1;land;true;mountain;3
34;1;34;1;land;false;mountain;3
35;1;35;1;land;true;mountain;3
36;1;36;1;land;false;mountain;3
37;1;37;1;land;true;mountain;3
38;1;38;1;land;true;mountain;3
39;1;39;1;land;false;plains;3
40;1;40;1;land;false;mountain;3
41;1;41;1;land;false;forest;3
42;1;42;1;land;false;plains;3
43;1;43;1;land;false;plains;3
44;1;44;1;land;false;hills;3
45;1;45;1;land;false;forest;3
46;1;46;1;land;false;forest;3
47;1;47;1;land;false;hills;3
48;1;48;1;land;false;plains;3
49;1;49;1;land;false;plains;3
50;1;50;1;land;false;plains;3
51;1;51;1;land;false;hills;3
52;1;52;1;land;false;hills;3
53;1;53;1;land;false;plains;3
54;1;54;1;land;false;hills;3
55;1;55;1;land;false;plains;3
56;1;56;1;land;false;plains;3
57;1;57;1;land;false;plains;3
58;1;58;1;land;false;forest;3
59;1;59;1;land;false;plains;3
60;1;60;1;land;false;mountain;3
61;1;61;1;land;false;forest;3
62;1;62;1;land;false;mountain;3
63;1;63;1;land;false;mountain;3
64;1;64;1;land;false;mountain;3
65;1;65;1;land;false;forest;3
66;1;66;1;land;false;forest;3
67;1;67;1;land;false;mountain;3
68;1;68;1;land;false;forest;3
69;1;69;1;land;false;mountain;3
70;1;70;1;land;false;hills;3
71;1;71;1;land;true;mountain;3
72;1;72;1;land;false;mountain;3
73;1;73;1;land;false;mountain;3
74;1;74;1;land;false;forest;3
75;1;75;1;land;false;forest;3
76;1;76;1;land;false;mountain;3
77;1;77;1;land;false;forest;3
78;1;78;1;land;false;forest;3
79;1;79;1;land;false;mountain;3
80;1;80;1;land;false;forest;3
81;1;81;1;land;false;mountain;3
82;1;82;1;land;false;mountain;3
83;1;83;1;land;false;mountain;3
84;1;84;1;land;false;mountain;3
85;1;85;1;land;false;forest;3
86;1;86;1;land;false;hills;3
87;1;87;1;land;false;hills;3
88;1;88;1;land;false;mountain;3
89;1;89;1;land;false;forest;3
90;1;90;1;land;false;mountain;3
91;1;91;1;land;false;mountain;3
92;1;92;1;land;false;hills;3
93;1;93;1;land;false;mountain;3
94;1;94;1;land;false;forest;3
95;1;95;1;land;false;mountain;3
96;1;96;1;land;false;hills;3
97;1;97;1;land;false;hills;3
98;1;98;1;land;false;mountain;3
99;1;99;1;land;false;mountain;3
100;1;100;1;land;false;mountain;3
101;1;101;1;land;false;hills;3
102;1;102;1;land;false;mountain;3
103;1;103;1;land;false;mountain;3
104;1;104;1;land;false;hills;3
105;1;105;1;land;false;forest;3
106;1;106;1;land;false;forest;3
107;1;107;1;land;false;forest;3
108;1;108;1;land;false;forest;3
109;1;109;1;land;false;mountain;3
110;1;110;1;land;false;hills;3
111;1;111;1;land;false;mountain;3
112;1;112;1;land;false;mountain;3
113;1;113;1;land;false;hills;3
114;1;114;1;land;false;mountain;3
115;1;115;1;land;false;mountain;3
116;1;116;1;land;false;mountain;3
117;1;117;1;land;false;mountain;3
118;1;118;1;land;false;mountain;3
119;1;119;1;land;false;mountain;3
120;1;120;1;land;false;mountain;3
121;1;121;1;land;false;mountain;3
122;1;122;1;land;false;mountain;3
123;1;123;1;land;false;mountain;3
124;1;124;1;land;false;plains;3
125;1;125;1;land;false;mountain;3
126;1;126;1;land;false;hills;3
127;1;127;1;land;false;mountain;3
128;1;128;1;land;false;mountain;3
129;1;129;1;land;false;mountain;3
130;1;130;1;land;false;mountain;3
131;1;131;1;land;false;mountain;3
132;1;132;1;land;false;mountain;3
133;1;133;1;land;false;mountain;3
134;1;134;1;land;false;mountain;3
135;1;135;1;land;false;mountain;3
136;1;136;1;land;false;mountain;3
137;1;137;1;land;false;mountain;3
138;1;138;1;land;false;mountain;3
139;1;139;1;land;false;forest;3
140;1;140;1;land;false;mountain;3
141;1;141;1;land;false;mountain;3
142;1;142;1;land;false;mountain;3
143;1;143;1;land;false;mountain;3
144;1;144;1;land;false;mountain;3
145;1;145;1;land;false;mountain;3
146;1;146;1;land;false;mountain;3
147;1;147;1;land;false;mountain;3
148;1;148;1;land;false;mountain;3
149;1;149;1;land;false;mountain;3
150;1;150;1;land;false;mountain;3
151;1;151;1;land;false;mountain;3
152;1;152;1;land;false;mountain;3
153;1;153;1;land;false;mountain;3
154;1;154;1;land;false;mountain;3
155;1;155;1;land;false;mountain;3
156;1;156;1;land;false;mountain;3
157;1;157;1;land;false;mountain;3
158;1;158;1;land;false;mountain;3
159;1;159;1;land;false;mountain;3
160;1;160;1;land;false;mountain;3
161;1;161;1;land;false;mountain;3
162;1;162;1;land;false;mountain;3
163;1;163;1;land;false;mountain;3
164;1;164;1;land;false;mountain;3
165;1;165;1;land;false;mountain;3
166;1;166;1;land;false;mountain;3
167;1;167;1;land;false;mountain;3
168;1;168;1;land;false;mountain;3
169;1;169;1;land;false;mountain;3
170;1;170;1;land;false;mountain;3
171;1;171;1;land;false;mountain;3
172;1;172;1;land;false;mountain;3
173;1;173;1;land;false;mountain;3
174;1;174;1;land;false;mountain;3
175;1;175;1;land;false;mountain;3
176;1;176;1;land;false;mountain;3
177;1;177;1;land;false;mountain;3
178;1;178;1;land;false;mountain;3
179;1;179;1;land;false;mountain;3
180;1;180;1;land;false;mountain;3
181;1;181;1;land;false;mountain;3
182;1;182;1;land;false;mountain;3
183;1;183;1;land;false;mountain;3
184;1;184;1;land;false;mountain;3
185;1;185;1;land;false;mountain;3
186;1;186;1;land;false;mountain;3
187;1;187;1;land;false;mountain;3
188;1;188;1;land;false;mountain;3
189;1;189;1;land;true;mountain;3
190;1;190;1;land;false;mountain;3
191;1;191;1;land;false;mountain;3
192;1;192;1;land;false;mountain;3
193;1;193;1;land;false;mountain;3
194;1;194;1;land;false;mountain;3
195;1;195;1;land;true;mountain;3
196;1;196;1;land;false;mountain;3
197;1;197;1;land;false;mountain;3
198;1;198;1;land;false;mountain;3
199;1;199;1;land;true;mountain;3
200;1;200;1;land;false;forest;3
201;1;201;1;land;false;mountain;3
202;1;202;1;land;false;mountain;3
203;1;203;1;land;false;mountain;3
204;1;204;1;land;false;mountain;3
205;1;205;1;land;false;mountain;3
206;1;206;1;land;true;mountain;3
207;1;207;1;land;false;mountain;3
208;1;208;1;land;false;mountain;3
209;1;209;1;land;false;mountain;3
210;1;210;1;land;false;mountain;3
211;1;211;1;land;false;mountain;3
212;1;212;1;land;true;mountain;3
213;1;213;1;land;false;mountain;3
214;1;214;1;land;false;mountain;3
215;1;215;1;land;false;mountain;3
216;1;216;1;land;false;hills;3
217;1;217;1;land;false;mountain;3
218;1;218;1;land;false;mountain;3
219;1;219;1;land;false;mountain;3
220;1;220;1;land;false;mountain;3
221;1;221;1;land;false;mountain;3
222;1;222;1;land;false;mountain;3
223;1;223;1;land;false;mountain;3
224;1;224;1;land;false;forest;3
225;1;225;1;land;false;mountain;3
226;1;226;1;land;false;mountain;3
227;1;227;1;land;false;mountain;3
228;1;228;1;land;false;mountain;3
229;1;229;1;land;false;mountain;3
230;1;230;1;land;false;forest;3
231;1;231;1;land;false;mountain;3
232;1;233;1;land;false;mountain;3
233;1;234;1;land;false;mountain;3
234;1;235;1;land;false;mountain;3
235;1;236;1;land;true;mountain;3
236;1;237;1;land;false;mountain;3
237;1;238;1;land;true;mountain;3
238;1;239;1;land;false;mountain;3
239;1;240;1;land;false;hills;3
240;1;241;1;land;false;mountain;3
241;1;242;1;land;false;mountain;3
242;1;243;1;land;false;mountain;3
243;1;244;1;land;true;mountain;3
244;1;245;1;land;false;mountain;3
245;1;246;1;land;true;mountain;3
246;1;247;1;land;false;mountain;3
247;1;248;1;land;false;mountain;3
248;1;249;1;land;false;mountain;3
249;1;250;1;land;false;mountain;3
250;1;251;1;land;false;mountain;3
251;1;252;1;land;false;mountain;3
252;1;253;1;land;false;mountain;3
253;1;254;1;land;false;mountain;3
254;1;255;1;land;false;mountain;3
255;2;1;1;land;false;mountain;3
256;2;2;1;land;false;mountain;3
257;2;3;1;land;false;mountain;3
258;2;4;1;land;false;mountain;3
259;2;5;1;land;false;forest;3
260;2;6;1;land;false;mountain;3
261;2;7;1;land;false;mountain;3
262;2;8;1;land;false;mountain;3
263;2;9;1;land;false;mountain;3
264;2;10;1;land;false;mountain;3
265;2;11;1;land;false;mountain;3
266;2;12;1;land;false;mountain;3
267;2;13;1;land;false;mountain;3
268;2;14;1;land;false;mountain;3
269;2;15;1;land;false;mountain;3
270;2;16;1;land;false;mountain;3
271;2;17;1;land;false;mountain;3
272;2;18;1;land;false;mountain;3
273;2;19;1;land;false;mountain;3
274;2;20;1;land;false;mountain;3
275;2;21;1;land;false;mountain;3
276;2;22;1;land;false;mountain;3
277;2;23;1;land;false;mountain;3
278;2;24;1;land;true;plains;3
279;2;25;1;land;false;mountain;3
280;2;26;1;land;false;mountain;3
281;2;27;1;land;false;mountain;3
282;2;28;1;land;false;mountain;3
283;2;29;1;land;true;mountain;3
284;2;30;1;land;false;mountain;3
285;2;31;1;land;false;plains;3
286;2;32;1;land;true;mountain;3
287;2;33;1;land;false;mountain;3
288;2;34;1;land;false;mountain;3
289;2;35;1;land;false;mountain;3
290;2;36;1;land;false;mountain;3
291;2;37;1;land;true;mountain;3
292;2;38;1;land;true;mountain;3
293;2;39;1;land;false;mountain;3
294;2;40;1;land;true;mountain;3
295;2;41;1;land;true;mountain;3
296;2;42;1;land;true;mountain;3
297;2;43;1;land;true;mountain;3
298;2;44;1;land;true;mountain;3
299;2;45;1;land;true;mountain;3
300;2;46;1;land;true;mountain;3
301;2;47;1;land;false;mountain;3
302;2;48;1;land;true;mountain;3
303;2;49;1;land;true;mountain;3
304;2;50;1;land;false;forest;3
305;2;51;1;land;false;forest;3
306;2;52;1;land;false;forest;3
307;2;53;1;land;false;hills;3
308;2;54;1;land;false;forest;3
309;2;55;1;land;false;plains;3
310;2;56;1;land;false;forest;3
311;2;57;1;land;false;hills;3
312;2;58;1;land;false;forest;3
313;2;59;1;land;false;hills;3
314;2;60;1;land;false;forest;3
315;2;61;1;land;false;forest;3
316;2;62;1;land;false;forest;3
317;2;63;1;land;false;hills;3
318;2;64;1;land;false;mountain;3
319;2;65;1;land;false;plains;3
320;2;66;1;land;false;forest;3
321;2;67;1;land;false;mountain;3
322;2;68;1;land;false;plains;3
323;2;69;1;land;false;plains;3
324;2;70;1;land;false;forest;3
325;2;71;1;land;false;forest;3
326;2;72;1;land;false;forest;3
327;2;73;1;land;false;mountain;3
328;2;74;1;land;false;forest;3
329;2;75;1;land;false;hills;3
330;2;76;1;land;false;hills;3
331;2;77;1;land;false;forest;3
332;2;78;1;land;false;hills;3
333;2;79;1;land;false;forest;3
334;2;80;1;land;false;plains;3
335;2;81;1;land;false;forest;3
336;2;82;1;land;false;mountain;3
337;2;83;1;land;false;hills;3
338;2;84;1;land;false;forest;3
339;2;85;1;land;false;forest;3
340;2;86;1;land;false;forest;3
341;2;87;1;land;false;forest;3
342;2;88;1;land;false;forest;3
343;2;89;1;land;false;forest;3
344;2;90;1;land;false;forest;3
345;2;91;1;land;false;forest;3
346;2;92;1;land;false;forest;3
347;2;93;1;land;false;hills;3
348;2;94;1;land;false;forest;3
349;2;95;1;land;false;mountain;3
350;2;96;1;land;false;forest;3
351;2;97;1;land;false;forest;3
352;2;98;1;land;false;forest;3
353;2;99;1;land;false;forest;3
354;2;100;1;land;false;forest;3
355;2;101;1;land;false;forest;3
356;2;102;1;land;false;forest;3
357;2;103;1;land;false;forest;3
358;2;104;1;land;false;hills;3
359;2;105;1;land;false;forest;3
360;2;106;1;land;false;hills;3
361;2;107;1;land;false;plains;3
362;2;108;1;land;false;forest;3
363;2;109;1;land;false;forest;3
364;2;110;1;land;false;forest;3
365;2;111;1;land;false;mountain;3
366;2;112;1;land;false;mountain;3
367;2;113;1;land;false;hills;3
368;2;114;1;land;false;plains;3
369;2;115;1;land;false;hills;3
370;2;116;1;land;false;mountain;3
371;2;117;1;land;false;mountain;3
372;2;118;1;land;false;forest;3
373;2;119;1;land;false;mountain;3
374;2;120;1;land;false;mountain;3
375;2;121;1;land;false;forest;3
376;2;122;1;land;false;forest;3
377;2;123;1;land;false;hills;3
378;2;124;1;land;false;mountain;3
379;2;125;1;land;false;plains;3
380;2;126;1;land;false;mountain;3
381;2;127;1;land;false;mountain;3
382;2;128;1;land;false;plains;3
383;2;129;1;land;false;hills;3
384;2;130;1;land;false;hills;3
385;2;131;1;land;false;plains;3
386;2;132;1;land;false;mountain;3
387;2;133;1;land;false;forest;3
388;2;134;1;land;false;mountain;3
389;2;135;1;land;false;hills;3
390;2;136;1;land;false;mountain;3
391;2;137;1;land;false;forest;3
392;2;138;1;land;false;hills;3
393;2;139;1;land;false;mountain;3
394;2;140;1;land;false;forest;3
395;2;141;1;land;false;mountain;3
396;2;142;1;land;false;mountain;3
397;2;143;1;land;false;hills;3
398;2;144;1;land;false;mountain;3
399;2;145;1;land;false;plains;3
400;2;146;1;land;false;hills;3
401;2;147;1;land;false;mountain;3
402;2;148;1;land;false;forest;3
403;2;149;1;land;false;mountain;3
404;2;150;1;land;false;mountain;3
405;2;151;1;land;false;mountain;3
406;2;152;1;land;false;forest;3
407;2;153;1;land;false;hills;3
408;2;154;1;land;false;forest;3
409;2;155;1;land;false;plains;3
410;2;156;1;land;false;hills;3
411;2;157;1;land;false;mountain;3
412;2;158;1;land;false;plains;3
413;2;159;1;land;false;mountain;3
414;2;160;1;land;false;mountain;3
415;2;161;1;land;false;hills;3
416;2;162;1;land;false;plains;3
417;2;163;1;land;false;mountain;3
418;2;164;1;land;false;mountain;3
419;2;165;1;land;false;forest;3
420;2;166;1;land;false;mountain;3
421;2;167;1;land;false;hills;3
422;2;168;1;land;false;mountain;3
423;2;169;1;land;false;hills;3
424;2;170;1;land;false;hills;3
425;2;171;1;land;false;forest;3
426;2;172;1;land;false;mountain;3
427;2;173;1;land;false;hills;3
428;2;174;1;land;false;mountain;3
429;2;175;1;land;false;forest;3
430;2;176;1;land;false;forest;3
431;2;177;1;land;false;mountain;3
432;2;178;1;land;false;mountain;3
433;2;179;1;land;false;forest;3
434;2;180;1;land;false;forest;3
435;2;181;1;land;false;hills;3
436;2;182;1;land;false;mountain;3
437;2;183;1;land;false;mountain;3
438;2;184;1;land;false;plains;3
439;2;185;1;land;false;plains;3
440;2;186;1;land;false;plains;3
441;2;187;1;land;false;forest;3
442;2;188;1;land;false;mountain;3
443;2;189;1;land;false;forest;3
444;2;190;1;land;false;plains;3
445;2;191;1;land;false;plains;3
446;2;192;1;land;false;plains;3
447;2;193;1;land;false;forest;3
448;2;194;1;land;false;hills;3
449;2;195;1;land;false;mountain;3
450;2;196;1;land;false;forest;3
451;2;197;1;land;false;mountain;3
452;2;198;1;land;false;mountain;3
453;2;199;1;land;false;forest;3
454;2;200;1;land;false;forest;3
455;2;201;1;land;false;forest;3
456;2;202;1;land;false;mountain;3
457;2;203;1;land;false;hills;3
458;2;204;1;land;false;mountain;3
459;2;205;1;land;false;hills;3
460;2;206;1;land;false;forest;3
461;2;207;1;land;false;forest;3
462;2;208;1;land;false;plains;3
463;2;209;1;land;false;mountain;3
464;2;210;1;land;false;forest;3
465;2;211;1;land;false;hills;3
466;2;212;1;land;false;mountain;3
467;2;213;1;land;false;hills;3
468;2;214;1;land;false;hills;3
469;2;215;1;land;false;forest;3
470;2;216;1;land;false;hills;3
